id,Label
M066_A1-21/05/2015,0.10037234216928496
M066_A1-22/05/2015,0.10037234216928496
M066_A1-23/05/2015,0.10037234216928496
M066_A1-24/05/2015,0.10037234216928496
M066_A1-25/05/2015,0.10037234216928496
M066_A1-26/05/2015,0.10037234216928496
M066_A1-27/05/2015,0.10037234216928496
M066_A1-28/05/2015,0.10037234216928496
M066_A1-29/05/2015,0.10037234216928496
M066_A1-30/05/2015,0.10037234216928496
M066_A1-31/05/2015,0.10037234216928496
M066_A1-01/06/2015,0.10037234216928496
M066_A1-02/06/2015,0.10037234216928496
M066_A1-03/06/2015,0.10037234216928496
M066_A1-04/06/2015,0.10037234216928496
M066_A1-05/06/2015,0.10037234216928496
M066_A1-06/06/2015,0.10037234216928496
M066_A1-07/06/2015,0.10037234216928496
M066_A1-08/06/2015,0.10037234216928496
M066_A1-09/06/2015,0.10037234216928496
M066_A1-10/06/2015,0.10037234216928496
M066_A1-11/06/2015,0.10037234216928496
M066_A1-12/06/2015,0.10037234216928496
M066_A1-13/06/2015,0.10037234216928496
M066_A1-14/06/2015,0.10037234216928496
M066_A1-15/06/2015,0.10037234216928496
M066_A1-16/06/2015,0.10037234216928496
M066_A1-17/06/2015,0.10037234216928496
M066_A1-18/06/2015,0.10037234216928496
M066_A1-19/06/2015,0.10037234216928496
M066_A1-20/06/2015,0.10037234216928496
M066_A1-21/06/2015,0.10037234216928496
M066_A1-22/06/2015,0.10037234216928496
M066_A1-23/06/2015,0.10037234216928496
M066_A1-24/06/2015,0.10037234216928496
M066_A1-25/06/2015,0.10037234216928496
M066_A1-26/06/2015,0.10037234216928496
M066_A1-27/06/2015,0.10037234216928496
M066_A1-28/06/2015,0.10037234216928496
M066_A1-29/06/2015,0.10037234216928496
M066_A1-30/06/2015,0.10037234216928496
M066_A1-01/07/2015,0.10037234216928496
M066_A1-02/07/2015,0.10037234216928496
M066_A1-03/07/2015,0.10037234216928496
M066_A1-04/07/2015,0.10037234216928496
M066_A1-05/07/2015,0.10037234216928496
M066_A1-06/07/2015,0.10037234216928496
M066_A1-07/07/2015,0.10037234216928496
M066_A1-08/07/2015,0.10037234216928496
M066_A1-09/07/2015,0.10037234216928496
M066_A1-10/07/2015,0.10037234216928496
M066_A1-11/07/2015,0.10037234216928496
M066_A1-12/07/2015,0.10037234216928496
M066_A1-13/07/2015,0.10037234216928496
M066_A1-14/07/2015,0.10037234216928496
M066_A1-15/07/2015,0.10037234216928496
M066_A1-16/07/2015,0.10037234216928496
M066_A1-17/07/2015,0.10037234216928496
M066_A1-18/07/2015,0.10037234216928496
M066_A1-19/07/2015,0.10037234216928496
M066_A1-20/07/2015,0.10037234216928496
M066_A1-21/07/2015,0.10037234216928496
M066_A1-22/07/2015,0.10037234216928496
M066_A1-23/07/2015,0.10037234216928496
M066_A1-24/07/2015,0.10037234216928496
M066_A1-25/07/2015,0.10037234216928496
M066_A1-26/07/2015,0.10037234216928496
M066_A1-27/07/2015,0.10037234216928496
M066_A1-28/07/2015,0.10037234216928496
M066_A1-29/07/2015,0.10037234216928496
M066_A1-30/07/2015,0.10037234216928496
M066_A1-31/07/2015,0.10037234216928496
M066_A1-01/08/2015,0.10037234216928496
M066_A1-02/08/2015,0.10037234216928496
M066_A1-03/08/2015,0.10037234216928496
M066_A1-04/08/2015,0.10037234216899608
M066_A1-05/08/2015,0.10037234216928496
M066_A1-06/08/2015,0.10037234216928496
M066_A1-07/08/2015,0.10037234216928496
M066_A1-08/08/2015,0.10037234216928496
M066_A1-09/08/2015,0.10037234216928496
M066_A1-10/08/2015,0.10037234216928496
M066_A1-11/08/2015,0.10037234216928496
M066_A1-12/08/2015,0.10037234200087368
M066_A1-13/08/2015,0.10037234216928496
M066_A1-14/08/2015,0.10037234216928496
M066_A1-15/08/2015,0.10037234216928496
M066_A1-16/08/2015,0.10037234216928496
M066_A1-17/08/2015,0.10037234216928496
M066_A1-18/08/2015,0.10037234216928496
M066_A1-19/08/2015,0.10037234216928496
M066_A1-20/08/2015,0.10037234216928496
M066_A1-21/08/2015,0.10037234216928496
M066_A1-22/08/2015,0.10037234216928496
M066_A1-23/08/2015,0.10037234216928496
M066_A1-24/08/2015,0.10037234216927853
M066_A1-25/08/2015,0.10037234216928496
M066_A1-26/08/2015,0.10037234216231787
M066_A1-27/08/2015,0.10037233809850192
M066_A1-28/08/2015,0.10037234165769841
M066_A1-29/08/2015,0.1003717152353835
M066_A1-30/08/2015,0.10037234216928496
M066_A1-31/08/2015,0.10037234216928496
M066_A1-01/09/2015,0.10037234216927764
M066_A1-02/09/2015,0.10037234131005561
M066_A1-03/09/2015,0.10037234216928496
M066_A1-04/09/2015,0.10037234216928496
M066_A1-05/09/2015,0.10037234216928496
M066_A1-06/09/2015,0.10037234216928496
M066_A1-07/09/2015,0.10037234216928496
M066_A1-08/09/2015,0.10037234216928496
M066_A1-09/09/2015,0.10037234216928496
M066_A1-10/09/2015,0.10036937228131275
M066_A1-11/09/2015,0.10037166703421245
M066_A1-12/09/2015,0.10037234216928496
M066_A1-13/09/2015,0.10037234216928496
